severity,drawing_number,drawing_id,year,anomaly_type,scope,db_value,raw_best_value,root_cause_class,root_cause_reason,evidence_sources
WARN,4424,10450,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4424,10450,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4425,10453,2025,finished_results_incomplete,events.result,"resolved=14,void=0,missing=1,invalid=0",,C,no local RAW/API snapshot is available,
WARN,4425,10453,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4425,10453,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4426,10457,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4426,10457,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4427,10460,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4427,10460,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4428,10463,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4428,10463,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4429,10467,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4429,10467,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4430,10469,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4430,10469,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4431,10473,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4431,10473,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4432,10475,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4432,10475,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4433,10480,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4433,10480,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4434,10482,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4434,10482,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4435,10486,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4435,10486,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4436,10489,2025,finished_results_incomplete,events.result,"resolved=14,void=0,missing=1,invalid=0",,C,no local RAW/API snapshot is available,
WARN,4436,10489,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4436,10489,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4437,10492,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4437,10492,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4438,10496,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4438,10496,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4439,10499,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4439,10499,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4440,10502,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4440,10502,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4441,10504,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4441,10504,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4442,10507,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4442,10507,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4443,10511,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4443,10511,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4444,10514,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4444,10514,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4445,10517,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4445,10517,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4446,10521,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4446,10521,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4447,10524,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4447,10524,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4448,10528,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4448,10528,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4449,10529,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4449,10529,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4450,10534,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4450,10534,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4451,10536,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4451,10536,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4452,10540,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4452,10540,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4453,10542,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4453,10542,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4454,10546,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4454,10546,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4455,10550,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4455,10550,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4456,10552,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4456,10552,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4457,10557,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4457,10557,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4458,10560,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4458,10560,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4459,10563,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4459,10563,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4460,10565,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4460,10565,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4461,10568,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4461,10568,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4462,10572,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4462,10572,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4463,10574,2025,finished_results_incomplete,events.result,"resolved=14,void=0,missing=1,invalid=0",,C,no local RAW/API snapshot is available,
WARN,4463,10574,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4463,10574,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4464,10578,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4464,10578,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4465,10581,2025,finished_results_incomplete,events.result,"resolved=14,void=0,missing=1,invalid=0",,C,no local RAW/API snapshot is available,
WARN,4465,10581,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4465,10581,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4466,10585,2025,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,4466,10585,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4466,10585,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4467,10587,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4467,10587,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4468,10590,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4468,10590,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4469,10594,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4469,10594,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4470,10596,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4470,10596,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4471,10601,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4471,10601,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4472,10603,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4472,10603,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4473,10605,2025,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,4473,10605,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4473,10605,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4474,10609,2025,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4474,10609,2025,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
